CH1,Start,Increment,
Volt,-3.000000e-05,5.000000e-08
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.680000e+00,
-1.520000e+00,
-1.520000e+00,
-1.680000e+00,
-1.680000e+00,
-1.520000e+00,
