CH1,Start,Increment,
Volt,-1.068000e-04,2.000000e-07
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.610400e+00,
-1.903200e+00,
-1.659200e+00,
-1.805600e+00,
-1.708000e+00,
-3.952800e+00,
-3.952800e+00,
-2.391200e+00,
-1.464000e+00,
1.268800e+00,
1.122400e+00,
4.880000e-01,
6.832000e-01,
8.784000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
8.296000e-01,
7.320000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.296000e-01,
7.320000e-01,
8.784000e-01,
9.272000e-01,
6.344000e-01,
6.832000e-01,
8.296000e-01,
7.320000e-01,
1.268800e+00,
1.268800e+00,
-2.000800e+00,
-1.610400e+00,
-1.903200e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.805600e+00,
-1.708000e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
-1.708000e+00,
-1.805600e+00,
