CH1,Start,Increment,
Volt,-1.200000e-04,2.000000e-07
4.600000e+00,
5.200000e+00,
5.200000e+00,
-1.260000e+01,
-1.260000e+01,
-1.140000e+01,
-1.260000e+01,
-1.200000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.260000e+01,
-1.200000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.200000e+01,
-1.260000e+01,
-1.260000e+01,
-8.800000e+00,
-7.800000e+00,
-6.600000e+00,
-7.200000e+00,
3.000000e+00,
3.000000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
4.600000e+00,
5.200000e+00,
4.600000e+00,
4.600000e+00,
5.200000e+00,
5.200000e+00,
-1.220000e+01,
-1.260000e+01,
-1.140000e+01,
-1.260000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
-1.200000e+01,
-1.260000e+01,
-1.200000e+01,
